year,term,jie_zhong,datetime,source_ref,notes
2037,小雪,中气,2037-11-22 07:38,lunar,
2037,大雪,节,2037-12-07 03:07,lunar,
2037,冬至,中气,2037-12-21 21:08,lunar,
2038,小寒,节,2038-01-05 14:27,lunar,
2038,大寒,中气,2038-01-20 07:49,lunar,
2038,立春,节,2038-02-04 02:04,lunar,
2038,雨水,中气,2038-02-18 21:52,lunar,
2038,惊蛰,节,2038-03-05 19:56,lunar,
2038,春分,中气,2038-03-20 20:41,lunar,
2038,清明,节,2038-04-05 00:29,lunar,
2038,谷雨,中气,2038-04-20 07:29,lunar,
2038,立夏,节,2038-05-05 17:31,lunar,
2038,小满,中气,2038-05-21 06:23,lunar,
2038,芒种,节,2038-06-05 21:26,lunar,
2038,夏至,中气,2038-06-21 14:09,lunar,
2038,小暑,节,2038-07-07 07:33,lunar,
2038,大暑,中气,2038-07-23 01:00,lunar,
2038,立秋,节,2038-08-07 17:21,lunar,
2038,处暑,中气,2038-08-23 08:10,lunar,
2038,白露,节,2038-09-07 20:26,lunar,
2038,秋分,中气,2038-09-23 06:02,lunar,
2038,寒露,节,2038-10-08 12:22,lunar,
2038,霜降,中气,2038-10-23 15:41,lunar,
2038,立冬,节,2038-11-07 15:51,lunar,
2038,小雪,中气,2038-11-22 13:31,lunar,
2038,大雪,节,2038-12-07 08:56,lunar,
2038,冬至,中气,2038-12-22 03:02,lunar,
2039,小寒,节,2039-01-05 20:17,lunar,
2039,大寒,中气,2039-01-20 13:44,lunar,
2039,立春,节,2039-02-04 07:53,lunar,
2039,雨水,中气,2039-02-19 03:46,lunar,
2039,惊蛰,节,2039-03-06 01:43,lunar,
2039,春分,中气,2039-03-21 02:32,lunar,
2039,清明,节,2039-04-05 06:16,lunar,
2039,谷雨,中气,2039-04-20 13:18,lunar,
2039,立夏,节,2039-05-05 23:18,lunar,
2039,小满,中气,2039-05-21 12:11,lunar,
2039,芒种,节,2039-06-06 03:16,lunar,
2039,夏至,中气,2039-06-21 19:57,lunar,
2039,小暑,节,2039-07-07 13:26,lunar,
2039,大暑,中气,2039-07-23 06:48,lunar,
2039,立秋,节,2039-08-07 23:18,lunar,
2039,处暑,中气,2039-08-23 13:59,lunar,
2039,白露,节,2039-09-08 02:24,lunar,
2039,秋分,中气,2039-09-23 11:50,lunar,
2039,寒露,节,2039-10-08 18:17,lunar,
2039,霜降,中气,2039-10-23 21:25,lunar,
2039,立冬,节,2039-11-07 21:43,lunar,
2039,小雪,中气,2039-11-22 19:12,lunar,
2039,大雪,节,2039-12-07 14:45,lunar,
2039,冬至,中气,2039-12-22 08:41,lunar,
2040,小寒,节,2040-01-06 02:04,lunar,
2040,大寒,中气,2040-01-20 19:21,lunar,
2040,立春,节,2040-02-04 13:40,lunar,
2040,雨水,中气,2040-02-19 09:24,lunar,
2040,惊蛰,节,2040-03-05 07:31,lunar,
2040,春分,中气,2040-03-20 08:12,lunar,
2040,清明,节,2040-04-04 12:06,lunar,
2040,谷雨,中气,2040-04-19 19:00,lunar,
2040,立夏,节,2040-05-05 05:09,lunar,
2040,小满,中气,2040-05-20 17:56,lunar,
2040,芒种,节,2040-06-05 09:08,lunar,
2040,夏至,中气,2040-06-21 01:46,lunar,
2040,小暑,节,2040-07-06 19:19,lunar,
2040,大暑,中气,2040-07-22 12:41,lunar,
2040,立秋,节,2040-08-07 05:10,lunar,
2040,处暑,中气,2040-08-22 19:53,lunar,
2040,白露,节,2040-09-07 08:14,lunar,
2040,秋分,中气,2040-09-22 17:45,lunar,
2040,寒露,节,2040-10-08 00:06,lunar,
2040,霜降,中气,2040-10-23 03:20,lunar,
2040,立冬,节,2040-11-07 03:29,lunar,
2040,小雪,中气,2040-11-22 01:06,lunar,
2040,大雪,节,2040-12-06 20:30,lunar,
2040,冬至,中气,2040-12-21 14:33,lunar,
2041,小寒,节,2041-01-05 07:48,lunar,
2041,大寒,中气,2041-01-20 01:13,lunar,
2041,立春,节,2041-02-03 19:25,lunar,
2041,雨水,中气,2041-02-18 15:17,lunar,
2041,惊蛰,节,2041-03-05 13:18,lunar,
2041,春分,中气,2041-03-20 14:07,lunar,
2041,清明,节,2041-04-04 17:53,lunar,
2041,谷雨,中气,2041-04-20 00:55,lunar,
2041,立夏,节,2041-05-05 10:55,lunar,
2041,小满,中气,2041-05-20 23:49,lunar,
2041,芒种,节,2041-06-05 14:50,lunar,
2041,夏至,中气,2041-06-21 07:36,lunar,
2041,小暑,节,2041-07-07 00:59,lunar,
2041,大暑,中气,2041-07-22 18:27,lunar,
2041,立秋,节,2041-08-07 10:49,lunar,
2041,处暑,中气,2041-08-23 01:36,lunar,
2041,白露,节,2041-09-07 13:54,lunar,
2041,秋分,中气,2041-09-22 23:27,lunar,
2041,寒露,节,2041-10-08 05:47,lunar,
2041,霜降,中气,2041-10-23 09:02,lunar,
2041,立冬,节,2041-11-07 09:13,lunar,
2041,小雪,中气,2041-11-22 06:49,lunar,
2041,大雪,节,2041-12-07 02:16,lunar,
2041,冬至,中气,2041-12-21 20:18,lunar,
2042,小寒,节,2042-01-05 13:35,lunar,
2042,大寒,中气,2042-01-20 07:00,lunar,
2042,立春,节,2042-02-04 01:13,lunar,
2042,雨水,中气,2042-02-18 21:05,lunar,
2042,惊蛰,节,2042-03-05 19:06,lunar,
2042,春分,中气,2042-03-20 19:53,lunar,
2042,清明,节,2042-04-04 23:41,lunar,
2042,谷雨,中气,2042-04-20 06:40,lunar,
2042,立夏,节,2042-05-05 16:43,lunar,
2042,小满,中气,2042-05-21 05:31,lunar,
2042,芒种,节,2042-06-05 20:38,lunar,
2042,夏至,中气,2042-06-21 13:16,lunar,
2042,小暑,节,2042-07-07 06:47,lunar,
2042,大暑,中气,2042-07-23 00:06,lunar,
2042,立秋,节,2042-08-07 16:39,lunar,
2042,处暑,中气,2042-08-23 07:18,lunar,
2042,白露,节,2042-09-07 19:46,lunar,
2042,秋分,中气,2042-09-23 05:12,lunar,
2042,寒露,节,2042-10-08 11:41,lunar,
2042,霜降,中气,2042-10-23 14:50,lunar,
2042,立冬,节,2042-11-07 15:08,lunar,
2042,小雪,中气,2042-11-22 12:37,lunar,
2042,大雪,节,2042-12-07 08:09,lunar,
2042,冬至,中气,2042-12-22 02:04,lunar,
2043,小寒,节,2043-01-05 19:25,lunar,
2043,大寒,中气,2043-01-20 12:42,lunar,
2043,立春,节,2043-02-04 06:59,lunar,
2043,雨水,中气,2043-02-19 02:42,lunar,
2043,惊蛰,节,2043-03-06 00:48,lunar,
2043,春分,中气,2043-03-21 01:28,lunar,
2043,清明,节,2043-04-05 05:20,lunar,
2043,谷雨,中气,2043-04-20 12:15,lunar,
2043,立夏,节,2043-05-05 22:22,lunar,
2043,小满,中气,2043-05-21 11:09,lunar,
2043,芒种,节,2043-06-06 02:18,lunar,
2043,夏至,中气,2043-06-21 18:58,lunar,
2043,小暑,节,2043-07-07 12:28,lunar,
2043,大暑,中气,2043-07-23 05:54,lunar,
2043,立秋,节,2043-08-07 22:21,lunar,
2043,处暑,中气,2043-08-23 13:10,lunar,
2043,白露,节,2043-09-08 01:30,lunar,
2043,秋分,中气,2043-09-23 11:07,lunar,
2043,寒露,节,2043-10-08 17:28,lunar,
2043,霜降,中气,2043-10-23 20:47,lunar,
2043,立冬,节,2043-11-07 20:56,lunar,
2043,小雪,中气,2043-11-22 18:35,lunar,
2043,大雪,节,2043-12-07 13:57,lunar,
2043,冬至,中气,2043-12-22 08:01,lunar,
2044,小寒,节,2044-01-06 01:13,lunar,
2044,大寒,中气,2044-01-20 18:37,lunar,
2044,立春,节,2044-02-04 12:44,lunar,
2044,雨水,中气,2044-02-19 08:36,lunar,
2044,惊蛰,节,2044-03-05 06:32,lunar,
2044,春分,中气,2044-03-20 07:21,lunar,
2044,清明,节,2044-04-04 11:03,lunar,
2044,谷雨,中气,2044-04-19 18:07,lunar,
2044,立夏,节,2044-05-05 04:06,lunar,
2044,小满,中气,2044-05-20 17:02,lunar,
2044,芒种,节,2044-06-05 08:04,lunar,
2044,夏至,中气,2044-06-21 00:51,lunar,
2044,小暑,节,2044-07-06 18:16,lunar,
2044,大暑,中气,2044-07-22 11:43,lunar,
2044,立秋,节,2044-08-07 04:09,lunar,
2044,处暑,中气,2044-08-22 18:55,lunar,
2044,白露,节,2044-09-07 07:17,lunar,
2044,秋分,中气,2044-09-22 16:48,lunar,
2044,寒露,节,2044-10-07 23:13,lunar,
2044,霜降,中气,2044-10-23 02:26,lunar,
2044,立冬,节,2044-11-07 02:42,lunar,
2044,小雪,中气,2044-11-22 00:15,lunar,
2044,大雪,节,2044-12-06 19:45,lunar,
2044,冬至,中气,2044-12-21 13:44,lunar,
2045,小寒,节,2045-01-05 07:03,lunar,
2045,大寒,中气,2045-01-20 00:22,lunar,
2045,立春,节,2045-02-03 18:36,lunar,
2045,雨水,中气,2045-02-18 14:22,lunar,
2045,惊蛰,节,2045-03-05 12:25,lunar,
2045,春分,中气,2045-03-20 13:08,lunar,
2045,清明,节,2045-04-04 16:57,lunar,
2045,谷雨,中气,2045-04-19 23:53,lunar,
2045,立夏,节,2045-05-05 10:00,lunar,
2045,小满,中气,2045-05-20 22:46,lunar,
2045,芒种,节,2045-06-05 13:57,lunar,
2045,夏至,中气,2045-06-21 06:34,lunar,
2045,小暑,节,2045-07-07 00:08,lunar,
2045,大暑,中气,2045-07-22 17:27,lunar,
2045,立秋,节,2045-08-07 10:00,lunar,
2045,处暑,中气,2045-08-23 00:39,lunar,
2045,白露,节,2045-09-07 13:06,lunar,
2045,秋分,中气,2045-09-22 22:33,lunar,
2045,寒露,节,2045-10-08 05:01,lunar,
2045,霜降,中气,2045-10-23 08:13,lunar,
2045,立冬,节,2045-11-07 08:30,lunar,
2045,小雪,中气,2045-11-22 06:04,lunar,
2045,大雪,节,2045-12-07 01:36,lunar,
2045,冬至,中气,2045-12-21 19:35,lunar,
2046,小寒,节,2046-01-05 12:56,lunar,
2046,大寒,中气,2046-01-20 06:16,lunar,
2046,立春,节,2046-02-04 00:31,lunar,
2046,雨水,中气,2046-02-18 20:16,lunar,
2046,惊蛰,节,2046-03-05 18:18,lunar,
2046,春分,中气,2046-03-20 18:58,lunar,
2046,清明,节,2046-04-04 22:45,lunar,
2046,谷雨,中气,2046-04-20 05:39,lunar,
2046,立夏,节,2046-05-05 15:41,lunar,
2046,小满,中气,2046-05-21 04:29,lunar,
2046,芒种,节,2046-06-05 19:32,lunar,
2046,夏至,中气,2046-06-21 12:15,lunar,
2046,小暑,节,2046-07-07 05:40,lunar,
2046,大暑,中气,2046-07-22 23:09,lunar,
2046,立秋,节,2046-08-07 15:33,lunar,
2046,处暑,中气,2046-08-23 06:25,lunar,
2046,白露,节,2046-09-07 18:43,lunar,
2046,秋分,中气,2046-09-23 04:22,lunar,
2046,寒露,节,2046-10-08 10:43,lunar,
2046,霜降,中气,2046-10-23 14:04,lunar,
2046,立冬,节,2046-11-07 14:14,lunar,
2046,小雪,中气,2046-11-22 11:56,lunar,
2046,大雪,节,2046-12-07 07:21,lunar,
2046,冬至,中气,2046-12-22 01:29,lunar,
2047,小寒,节,2047-01-05 18:42,lunar,
2047,大寒,中气,2047-01-20 12:10,lunar,
2047,立春,节,2047-02-04 06:18,lunar,
2047,雨水,中气,2047-02-19 02:10,lunar,
2047,惊蛰,节,2047-03-06 00:05,lunar,
2047,春分,中气,2047-03-21 00:53,lunar,
2047,清明,节,2047-04-05 04:33,lunar,
2047,谷雨,中气,2047-04-20 11:33,lunar,
2047,立夏,节,2047-05-05 21:29,lunar,
2047,小满,中气,2047-05-21 10:20,lunar,
2047,芒种,节,2047-06-06 01:21,lunar,
2047,夏至,中气,2047-06-21 18:04,lunar,
2047,小暑,节,2047-07-07 11:31,lunar,
2047,大暑,中气,2047-07-23 04:56,lunar,
2047,立秋,节,2047-08-07 21:26,lunar,
2047,处暑,中气,2047-08-23 12:11,lunar,
2047,白露,节,2047-09-08 00:38,lunar,
2047,秋分,中气,2047-09-23 10:08,lunar,
2047,寒露,节,2047-10-08 16:38,lunar,
2047,霜降,中气,2047-10-23 19:49,lunar,
2047,立冬,节,2047-11-07 20:07,lunar,
2047,小雪,中气,2047-11-22 17:38,lunar,
2047,大雪,节,2047-12-07 13:11,lunar,
2047,冬至,中气,2047-12-22 07:07,lunar,
2048,小寒,节,2048-01-06 00:29,lunar,
2048,大寒,中气,2048-01-20 17:47,lunar,
2048,立春,节,2048-02-04 12:05,lunar,
2048,雨水,中气,2048-02-19 07:49,lunar,
2048,惊蛰,节,2048-03-05 05:54,lunar,
2048,春分,中气,2048-03-20 06:34,lunar,
2048,清明,节,2048-04-04 10:25,lunar,
2048,谷雨,中气,2048-04-19 17:18,lunar,
2048,立夏,节,2048-05-05 03:25,lunar,
2048,小满,中气,2048-05-20 16:08,lunar,
2048,芒种,节,2048-06-05 07:18,lunar,
2048,夏至,中气,2048-06-20 23:54,lunar,
2048,小暑,节,2048-07-06 17:27,lunar,
2048,大暑,中气,2048-07-22 10:47,lunar,
2048,立秋,节,2048-08-07 03:19,lunar,
2048,处暑,中气,2048-08-22 18:03,lunar,
2048,白露,节,2048-09-07 06:28,lunar,
2048,秋分,中气,2048-09-22 16:01,lunar,
2048,寒露,节,2048-10-07 22:27,lunar,
2048,霜降,中气,2048-10-23 01:43,lunar,
2048,立冬,节,2048-11-07 01:57,lunar,
2048,小雪,中气,2048-11-21 23:34,lunar,
2048,大雪,节,2048-12-06 19:01,lunar,
2048,冬至,中气,2048-12-21 13:02,lunar,
2049,小寒,节,2049-01-05 06:19,lunar,
2049,大寒,中气,2049-01-19 23:41,lunar,
2049,立春,节,2049-02-03 17:53,lunar,
2049,雨水,中气,2049-02-18 13:42,lunar,
2049,惊蛰,节,2049-03-05 11:43,lunar,
2049,春分,中气,2049-03-20 12:29,lunar,
2049,清明,节,2049-04-04 16:14,lunar,
2049,谷雨,中气,2049-04-19 23:14,lunar,
2049,立夏,节,2049-05-05 09:13,lunar,
2049,小满,中气,2049-05-20 22:04,lunar,
2049,芒种,节,2049-06-05 13:04,lunar,
2049,夏至,中气,2049-06-21 05:47,lunar,
2049,小暑,节,2049-07-06 23:09,lunar,
2049,大暑,中气,2049-07-22 16:36,lunar,
2049,立秋,节,2049-08-07 08:58,lunar,
2049,处暑,中气,2049-08-22 23:47,lunar,
2049,白露,节,2049-09-07 12:06,lunar,
2049,秋分,中气,2049-09-22 21:43,lunar,
2049,寒露,节,2049-10-08 04:05,lunar,
2049,霜降,中气,2049-10-23 07:25,lunar,
2049,立冬,节,2049-11-07 07:39,lunar,
2049,小雪,中气,2049-11-22 05:19,lunar,
2049,大雪,节,2049-12-07 00:47,lunar,
2049,冬至,中气,2049-12-21 18:52,lunar,
2050,小寒,节,2050-01-05 12:08,lunar,
2050,大寒,中气,2050-01-20 05:34,lunar,
2050,立春,节,2050-02-03 23:44,lunar,
2050,雨水,中气,2050-02-18 19:35,lunar,
2050,惊蛰,节,2050-03-05 17:33,lunar,
2050,春分,中气,2050-03-20 18:20,lunar,
2050,清明,节,2050-04-04 22:03,lunar,
2050,谷雨,中气,2050-04-20 05:02,lunar,
2050,立夏,节,2050-05-05 15:02,lunar,
2050,小满,中气,2050-05-21 03:51,lunar,
2050,芒种,节,2050-06-05 18:55,lunar,
2050,夏至,中气,2050-06-21 11:33,lunar,
2050,小暑,节,2050-07-07 05:02,lunar,
2050,大暑,中气,2050-07-22 22:22,lunar,
2050,立秋,节,2050-08-07 14:53,lunar,
2050,处暑,中气,2050-08-23 05:33,lunar,
2050,白露,节,2050-09-07 18:01,lunar,
2050,秋分,中气,2050-09-23 03:29,lunar,
2050,寒露,节,2050-10-08 10:00,lunar,
2050,霜降,中气,2050-10-23 13:12,lunar,
2050,立冬,节,2050-11-07 13:34,lunar,
2050,小雪,中气,2050-11-22 11:06,lunar,
2050,大雪,节,2050-12-07 06:42,lunar,
2050,冬至,中气,2050-12-22 00:39,lunar,
2051,小寒,节,2051-01-05 18:02,lunar,
2051,大寒,中气,2051-01-20 11:19,lunar,
2051,立春,节,2051-02-04 05:36,lunar,
2051,雨水,中气,2051-02-19 01:18,lunar,
2051,惊蛰,节,2051-03-05 23:22,lunar,
2051,春分,中气,2051-03-20 23:59,lunar,
2051,清明,节,2051-04-05 03:50,lunar,
2051,谷雨,中气,2051-04-20 10:41,lunar,
2051,立夏,节,2051-05-05 20:47,lunar,
2051,小满,中气,2051-05-21 09:32,lunar,
2051,芒种,节,2051-06-06 00:41,lunar,
2051,夏至,中气,2051-06-21 17:19,lunar,
2051,小暑,节,2051-07-07 10:50,lunar,
2051,大暑,中气,2051-07-23 04:13,lunar,
2051,立秋,节,2051-08-07 20:42,lunar,
2051,处暑,中气,2051-08-23 11:29,lunar,
2051,白露,节,2051-09-07 23:51,lunar,
2051,秋分,中气,2051-09-23 09:28,lunar,
2051,寒露,节,2051-10-08 15:51,lunar,
2051,霜降,中气,2051-10-23 19:10,lunar,
2051,立冬,节,2051-11-07 19:22,lunar,
2051,小雪,中气,2051-11-22 17:03,lunar,
2051,大雪,节,2051-12-07 12:29,lunar,
2051,冬至,中气,2051-12-22 06:34,lunar,
2052,小寒,节,2052-01-05 23:49,lunar,
2052,大寒,中气,2052-01-20 17:14,lunar,
2052,立春,节,2052-02-04 11:23,lunar,
2052,雨水,中气,2052-02-19 07:14,lunar,
2052,惊蛰,节,2052-03-05 05:10,lunar,
2052,春分,中气,2052-03-20 05:56,lunar,
2052,清明,节,2052-04-04 09:37,lunar,
2052,谷雨,中气,2052-04-19 16:38,lunar,
2052,立夏,节,2052-05-05 02:35,lunar,
2052,小满,中气,2052-05-20 15:29,lunar,
2052,芒种,节,2052-06-05 06:30,lunar,
2052,夏至,中气,2052-06-20 23:16,lunar,
2052,小暑,节,2052-07-06 16:40,lunar,
2052,大暑,中气,2052-07-22 10:09,lunar,
2052,立秋,节,2052-08-07 02:33,lunar,
2052,处暑,中气,2052-08-22 17:22,lunar,
2052,白露,节,2052-09-07 05:42,lunar,
2052,秋分,中气,2052-09-22 15:16,lunar,
2052,寒露,节,2052-10-07 21:40,lunar,
2052,霜降,中气,2052-10-23 00:55,lunar,
2052,立冬,节,2052-11-07 01:10,lunar,
2052,小雪,中气,2052-11-21 22:46,lunar,
2052,大雪,节,2052-12-06 18:16,lunar,
2052,冬至,中气,2052-12-21 12:17,lunar,
2053,小寒,节,2053-01-05 05:36,lunar,
2053,大寒,中气,2053-01-19 22:59,lunar,
2053,立春,节,2053-02-03 17:13,lunar,
2053,雨水,中气,2053-02-18 13:02,lunar,
2053,惊蛰,节,2053-03-05 11:03,lunar,
2053,春分,中气,2053-03-20 11:48,lunar,
2053,清明,节,2053-04-04 15:35,lunar,
2053,谷雨,中气,2053-04-19 22:30,lunar,
2053,立夏,节,2053-05-05 08:34,lunar,
2053,小满,中气,2053-05-20 21:20,lunar,
2053,芒种,节,2053-06-05 12:28,lunar,
2053,夏至,中气,2053-06-21 05:04,lunar,
2053,小暑,节,2053-07-06 22:37,lunar,
2053,大暑,中气,2053-07-22 15:56,lunar,
2053,立秋,节,2053-08-07 08:30,lunar,
2053,处暑,中气,2053-08-22 23:10,lunar,
2053,白露,节,2053-09-07 11:39,lunar,
2053,秋分,中气,2053-09-22 21:06,lunar,
2053,寒露,节,2053-10-08 03:36,lunar,
2053,霜降,中气,2053-10-23 06:47,lunar,
2053,立冬,节,2053-11-07 07:06,lunar,
2053,小雪,中气,2053-11-22 04:39,lunar,
2053,大雪,节,2053-12-07 00:12,lunar,
2053,冬至,中气,2053-12-21 18:10,lunar,
2054,小寒,节,2054-01-05 11:32,lunar,
2054,大寒,中气,2054-01-20 04:51,lunar,
2054,立春,节,2054-02-03 23:08,lunar,
2054,雨水,中气,2054-02-18 18:52,lunar,
2054,惊蛰,节,2054-03-05 16:56,lunar,
2054,春分,中气,2054-03-20 17:35,lunar,
2054,清明,节,2054-04-04 21:23,lunar,
2054,谷雨,中气,2054-04-20 04:15,lunar,
2054,立夏,节,2054-05-05 14:18,lunar,
2054,小满,中气,2054-05-21 03:03,lunar,
2054,芒种,节,2054-06-05 18:08,lunar,
2054,夏至,中气,2054-06-21 10:47,lunar,
2054,小暑,节,2054-07-07 04:14,lunar,
2054,大暑,中气,2054-07-22 21:41,lunar,
2054,立秋,节,2054-08-07 14:07,lunar,
2054,处暑,中气,2054-08-23 04:59,lunar,
2054,白露,节,2054-09-07 17:20,lunar,
2054,秋分,中气,2054-09-23 03:00,lunar,
2054,寒露,节,2054-10-08 09:22,lunar,
2054,霜降,中气,2054-10-23 12:45,lunar,
2054,立冬,节,2054-11-07 12:56,lunar,
2054,小雪,中气,2054-11-22 10:39,lunar,
2054,大雪,节,2054-12-07 06:04,lunar,
2054,冬至,中气,2054-12-22 00:10,lunar,
2055,小寒,节,2055-01-05 17:23,lunar,
2055,大寒,中气,2055-01-20 10:49,lunar,
2055,立春,节,2055-02-04 04:56,lunar,
2055,雨水,中气,2055-02-19 00:47,lunar,
2055,惊蛰,节,2055-03-05 22:42,lunar,
2055,春分,中气,2055-03-20 23:29,lunar,
2055,清明,节,2055-04-05 03:08,lunar,
2055,谷雨,中气,2055-04-20 10:09,lunar,
2055,立夏,节,2055-05-05 20:04,lunar,
2055,小满,中气,2055-05-21 08:56,lunar,
2055,芒种,节,2055-06-05 23:56,lunar,
2055,夏至,中气,2055-06-21 16:40,lunar,
2055,小暑,节,2055-07-07 10:05,lunar,
2055,大暑,中气,2055-07-23 03:32,lunar,
2055,立秋,节,2055-08-07 20:01,lunar,
2055,处暑,中气,2055-08-23 10:49,lunar,
2055,白露,节,2055-09-07 23:16,lunar,
2055,秋分,中气,2055-09-23 08:49,lunar,
2055,寒露,节,2055-10-08 15:19,lunar,
2055,霜降,中气,2055-10-23 18:33,lunar,
2055,立冬,节,2055-11-07 18:53,lunar,
2055,小雪,中气,2055-11-22 16:26,lunar,
2055,大雪,节,2055-12-07 11:59,lunar,
2055,冬至,中气,2055-12-22 05:56,lunar,
2056,小寒,节,2056-01-05 23:16,lunar,
2056,大寒,中气,2056-01-20 16:33,lunar,
2056,立春,节,2056-02-04 10:47,lunar,
2056,雨水,中气,2056-02-19 06:30,lunar,
2056,惊蛰,节,2056-03-05 04:32,lunar,
2056,春分,中气,2056-03-20 05:11,lunar,
2056,清明,节,2056-04-04 09:00,lunar,
2056,谷雨,中气,2056-04-19 15:52,lunar,
2056,立夏,节,2056-05-05 01:58,lunar,
2056,小满,中气,2056-05-20 14:42,lunar,
2056,芒种,节,2056-06-05 05:52,lunar,
2056,夏至,中气,2056-06-20 22:28,lunar,
2056,小暑,节,2056-07-06 16:02,lunar,
2056,大暑,中气,2056-07-22 09:22,lunar,
2056,立秋,节,2056-08-07 01:56,lunar,
2056,处暑,中气,2056-08-22 16:39,lunar,
2056,白露,节,2056-09-07 05:07,lunar,
2056,秋分,中气,2056-09-22 14:40,lunar,
2056,寒露,节,2056-10-07 21:09,lunar,
2056,霜降,中气,2056-10-23 00:25,lunar,
2056,立冬,节,2056-11-07 00:43,lunar,
2056,小雪,中气,2056-11-21 22:20,lunar,
2056,大雪,节,2056-12-06 17:51,lunar,
2056,冬至,中气,2056-12-21 11:52,lunar,
2057,小寒,节,2057-01-05 05:10,lunar,
2057,大寒,中气,2057-01-19 22:30,lunar,
2057,立春,节,2057-02-03 16:43,lunar,
2057,雨水,中气,2057-02-18 12:28,lunar,
2057,惊蛰,节,2057-03-05 10:27,lunar,
2057,春分,中气,2057-03-20 11:08,lunar,
2057,清明,节,2057-04-04 14:53,lunar,
2057,谷雨,中气,2057-04-19 21:48,lunar,
2057,立夏,节,2057-05-05 07:47,lunar,
2057,小满,中气,2057-05-20 20:35,lunar,
2057,芒种,节,2057-06-05 11:36,lunar,
2057,夏至,中气,2057-06-21 04:19,lunar,
2057,小暑,节,2057-07-06 21:43,lunar,
2057,大暑,中气,2057-07-22 15:11,lunar,
2057,立秋,节,2057-08-07 07:34,lunar,
2057,处暑,中气,2057-08-22 22:25,lunar,
2057,白露,节,2057-09-07 10:44,lunar,
2057,秋分,中气,2057-09-22 20:23,lunar,
2057,寒露,节,2057-10-08 02:46,lunar,
2057,霜降,中气,2057-10-23 06:09,lunar,
2057,立冬,节,2057-11-07 06:23,lunar,
2057,小雪,中气,2057-11-22 04:07,lunar,
2057,大雪,节,2057-12-06 23:35,lunar,
2057,冬至,中气,2057-12-21 17:43,lunar,
2058,小寒,节,2058-01-05 10:59,lunar,
2058,大寒,中气,2058-01-20 04:26,lunar,
2058,立春,节,2058-02-03 22:35,lunar,
2058,雨水,中气,2058-02-18 18:26,lunar,
2058,惊蛰,节,2058-03-05 16:20,lunar,
2058,春分,中气,2058-03-20 17:05,lunar,
2058,清明,节,2058-04-04 20:44,lunar,
2058,谷雨,中气,2058-04-20 03:41,lunar,
2058,立夏,节,2058-05-05 13:36,lunar,
2058,小满,中气,2058-05-21 02:24,lunar,
2058,芒种,节,2058-06-05 17:25,lunar,
2058,夏至,中气,2058-06-21 10:04,lunar,
2058,小暑,节,2058-07-07 03:32,lunar,
2058,大暑,中气,2058-07-22 20:54,lunar,
2058,立秋,节,2058-08-07 13:25,lunar,
2058,处暑,中气,2058-08-23 04:09,lunar,
2058,白露,节,2058-09-07 16:38,lunar,
2058,秋分,中气,2058-09-23 02:09,lunar,
2058,寒露,节,2058-10-08 08:41,lunar,
2058,霜降,中气,2058-10-23 11:54,lunar,
2058,立冬,节,2058-11-07 12:17,lunar,
2058,小雪,中气,2058-11-22 09:51,lunar,
2058,大雪,节,2058-12-07 05:27,lunar,
2058,冬至,中气,2058-12-21 23:25,lunar,
2059,小寒,节,2059-01-05 16:49,lunar,
2059,大寒,中气,2059-01-20 10:07,lunar,
2059,立春,节,2059-02-04 04:24,lunar,
2059,雨水,中气,2059-02-19 00:05,lunar,
2059,惊蛰,节,2059-03-05 22:09,lunar,
2059,春分,中气,2059-03-20 22:44,lunar,
2059,清明,节,2059-04-05 02:33,lunar,
2059,谷雨,中气,2059-04-20 09:20,lunar,
2059,立夏,节,2059-05-05 19:24,lunar,
2059,小满,中气,2059-05-21 08:05,lunar,
2059,芒种,节,2059-06-05 23:12,lunar,
2059,夏至,中气,2059-06-21 15:47,lunar,
2059,小暑,节,2059-07-07 09:19,lunar,
2059,大暑,中气,2059-07-23 02:41,lunar,
2059,立秋,节,2059-08-07 19:13,lunar,
2059,处暑,中气,2059-08-23 10:00,lunar,
2059,白露,节,2059-09-07 22:27,lunar,
2059,秋分,中气,2059-09-23 08:04,lunar,
2059,寒露,节,2059-10-08 14:31,lunar,
2059,霜降,中气,2059-10-23 17:51,lunar,
2059,立冬,节,2059-11-07 18:06,lunar,
2059,小雪,中气,2059-11-22 15:46,lunar,
2059,大雪,节,2059-12-07 11:14,lunar,
2059,冬至,中气,2059-12-22 05:18,lunar,
2060,小寒,节,2060-01-05 22:34,lunar,
2060,大寒,中气,2060-01-20 15:58,lunar,
2060,立春,节,2060-02-04 10:08,lunar,
2060,雨水,中气,2060-02-19 05:57,lunar,
2060,惊蛰,节,2060-03-05 03:54,lunar,
2060,春分,中气,2060-03-20 04:39,lunar,
2060,清明,节,2060-04-04 08:20,lunar,
2060,谷雨,中气,2060-04-19 15:17,lunar,
2060,立夏,节,2060-05-05 01:13,lunar,
2060,小满,中气,2060-05-20 14:04,lunar,
2060,芒种,节,2060-06-05 05:02,lunar,
2060,夏至,中气,2060-06-20 21:46,lunar,
2060,小暑,节,2060-07-06 15:07,lunar,
2060,大暑,中气,2060-07-22 08:36,lunar,
2060,立秋,节,2060-08-07 00:59,lunar,
2060,处暑,中气,2060-08-22 15:50,lunar,
2060,白露,节,2060-09-07 04:11,lunar,
2060,秋分,中气,2060-09-22 13:48,lunar,
